order_id,product_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,category,sub_category,product_name,shipping_days,sales,quantity,profit,discount,order_month
CA-2015-144099,OFF-BI-10001078,2015-11-29,2015-11-30,Same Day,PO-19195,Phillina Ober,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",1,4.304,1,1.5602,0.2,November
CA-2015-144190,OFF-PA-10000304,2015-06-09,2015-06-13,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Royal Oak,Michigan,48073,Central,Office Supplies,Paper,Xerox 1995,4,12.96,2,6.2208,0.0,June
CA-2015-144253,FUR-FU-10002671,2015-05-04,2015-05-09,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,5,26.8,2,12.864,0.0,May
CA-2015-144267,FUR-CH-10002335,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,Furniture,Chairs,Hon GuestStacker Chair,2,544.008,3,40.8006,0.2,August
CA-2015-144267,OFF-PA-10000157,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,Xerox 191,2,59.94,3,28.1718,0.0,August
CA-2015-144267,OFF-PA-10001947,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,Xerox 1974,2,23.92,4,11.7208,0.0,August
CA-2015-144267,OFF-PA-10003657,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,Xerox 1927,2,4.28,1,1.926,0.0,August
CA-2015-144274,OFF-AR-10001940,2015-11-23,2015-11-25,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",2,13.12,4,5.6416,0.0,November
CA-2015-144274,OFF-EN-10003286,2015-11-23,2015-11-25,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Envelopes,Staple envelope,2,16.56,2,7.7832,0.0,November
CA-2015-144274,OFF-PA-10001583,2015-11-23,2015-11-25,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",2,44.1,6,20.727,0.0,November
CA-2015-144274,OFF-PA-10003441,2015-11-23,2015-11-25,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Paper,Xerox 226,2,38.88,6,18.6624,0.0,November
CA-2015-144274,TEC-PH-10003012,2015-11-23,2015-11-25,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,2,307.98,2,89.3142,0.0,November
CA-2015-144288,OFF-LA-10003190,2015-12-25,2015-12-31,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Labels,Avery 474,6,9.216,4,3.3408,0.2,December
CA-2015-144288,OFF-PA-10002787,2015-12-25,2015-12-31,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,Xerox 227,6,10.368,2,3.6288,0.2,December
CA-2015-144302,OFF-BI-10001107,2015-06-19,2015-06-23,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",4,5.792,2,-9.5568,0.8,June
CA-2015-144386,OFF-BI-10001116,2015-11-05,2015-11-11,Standard Class,GT-14635,Grant Thornton,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",6,25.344,6,8.8704,0.2,November
CA-2015-144519,FUR-FU-10000794,2015-11-13,2015-11-17,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",4,63.98,7,21.7532,0.0,November
CA-2015-144519,TEC-PH-10004908,2015-11-13,2015-11-17,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West,Technology,Phones,Panasonic KX TS3282W Corded phone,4,339.96,5,42.495,0.2,November
CA-2015-144652,OFF-AR-10003732,2015-11-20,2015-11-26,Standard Class,SN-20560,Skye Norling,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Art,Newell 333,6,19.46,7,5.0596,0.0,November
CA-2015-144722,FUR-FU-10001215,2015-03-16,2015-03-23,Standard Class,MF-18250,Monica Federle,Corporate,United States,Los Angeles,California,90036,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",7,43.13,1,18.1146,0.0,March
CA-2015-144806,FUR-FU-10002253,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",5,206.112,6,48.9516,0.2,December
CA-2015-144806,OFF-AR-10004042,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",5,86.304,6,9.7092,0.2,December
CA-2015-144806,OFF-PA-10002586,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,Xerox 1970,5,19.92,5,6.723,0.2,December
CA-2015-144806,OFF-PA-10003039,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,Xerox 1960,5,198.272,8,61.96,0.2,December
CA-2015-144806,OFF-ST-10004804,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",5,247.104,6,-58.6872,0.2,December
CA-2015-144890,OFF-PA-10001526,2015-12-25,2015-12-29,Standard Class,SM-20320,Sean Miller,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,Xerox 1949,4,9.96,2,4.8804,0.0,December
CA-2015-145065,OFF-BI-10002437,2015-12-12,2015-12-15,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,Recycled Premium Regency Composition Covers,3,24.448,2,8.8624,0.2,December
CA-2015-145065,OFF-FA-10001229,2015-12-12,2015-12-15,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,Office Supplies,Fasteners,Staples,3,7.86,2,3.6156,0.0,December
CA-2015-145184,TEC-AC-10000397,2015-11-27,2015-11-29,First Class,JD-16150,Justin Deggeller,Corporate,United States,Newark,Delaware,19711,East,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",2,104.97,3,7.3479,0.0,November
CA-2015-145184,TEC-PH-10002350,2015-11-27,2015-11-29,First Class,JD-16150,Justin Deggeller,Corporate,United States,Newark,Delaware,19711,East,Technology,Phones,Apple EarPods with Remote and Mic,2,83.97,3,23.5116,0.0,November
CA-2015-145324,FUR-FU-10002759,2015-11-15,2015-11-19,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Harrisonburg,Virginia,22801,South,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,4,39.96,2,14.3856,0.0,November
CA-2015-145352,OFF-AR-10001662,2015-03-16,2015-03-22,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6,2.74,1,0.7398,0.0,March
CA-2015-145352,OFF-AR-10003856,2015-03-16,2015-03-22,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Art,Newell 344,6,8.34,3,2.1684,0.0,March
CA-2015-145352,OFF-BI-10003527,2015-03-16,2015-03-22,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6,6354.95,5,3177.475,0.0,March
CA-2015-145352,OFF-ST-10001228,2015-03-16,2015-03-22,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,6,46.74,3,11.685,0.0,March
CA-2015-145394,FUR-FU-10001215,2015-11-16,2015-11-20,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",4,34.504,2,-15.5268,0.6,November
CA-2015-145394,OFF-ST-10000344,2015-11-16,2015-11-20,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",4,21.488,2,1.6116,0.2,November
CA-2015-145394,TEC-PH-10001051,2015-11-16,2015-11-20,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,Technology,Phones,HTC One,4,239.976,3,26.9973,0.2,November
CA-2015-145401,OFF-PA-10004405,2015-01-30,2015-02-04,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Paper,Rediform Voice Mail Log Books,5,14.304,6,5.0064,0.2,January
CA-2015-145415,OFF-ST-10000419,2015-04-12,2015-04-17,Second Class,RD-19660,Robert Dilbeck,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Storage,"Rogers Jumbo File, Granite",5,40.74,3,0.4074,0.0,April
CA-2015-145457,FUR-FU-10003832,2015-03-24,2015-03-27,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Covington,Washington,98042,West,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",3,46.9,5,13.132,0.0,March
CA-2015-145485,OFF-ST-10000649,2015-11-05,2015-11-05,Same Day,JM-16195,Justin MacKendrick,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,Hanging Personal Folder File,0,62.8,4,15.7,0.0,November
CA-2015-145758,TEC-MA-10004552,2015-10-30,2015-10-30,Same Day,BF-11020,Barry Französisch,Corporate,United States,New York City,New York,10024,East,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,0,1035.8,4,269.308,0.0,October
CA-2015-145814,OFF-BI-10003196,2015-11-19,2015-11-24,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5,5.984,2,2.244,0.2,November
CA-2015-145814,TEC-PH-10002200,2015-11-19,2015-11-24,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,5,861.76,4,249.9104,0.0,November
CA-2015-145821,TEC-PH-10004348,2015-05-01,2015-05-07,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,6,88.752,3,11.094,0.2,May
CA-2015-145828,TEC-AC-10002323,2015-10-05,2015-10-07,First Class,MB-17305,Maria Bertelson,Consumer,United States,Cincinnati,Ohio,45231,East,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,2,53.04,3,-4.641,0.2,October
CA-2015-145835,OFF-FA-10002280,2015-05-13,2015-05-18,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,Advantus Plastic Paper Clips,5,16.0,4,5.6,0.2,May
CA-2015-145835,TEC-PH-10004447,2015-05-13,2015-05-18,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central,Technology,Phones,Toshiba IPT2010-SD IP Telephone,5,222.384,2,16.6788,0.2,May
CA-2015-145849,OFF-AR-10000817,2015-09-15,2015-09-17,Second Class,CT-11995,Carol Triggs,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,2,24.32,8,8.2688,0.0,September
CA-2015-145849,OFF-ST-10000025,2015-09-15,2015-09-17,Second Class,CT-11995,Carol Triggs,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,2,190.86,2,11.4516,0.0,September
CA-2015-146038,FUR-CH-10002774,2015-02-09,2015-02-16,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049,West,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",7,203.92,5,22.941,0.2,February
CA-2015-146087,FUR-BO-10002824,2015-07-06,2015-07-11,Standard Class,PP-18955,Paul Prost,Home Office,United States,Holyoke,Massachusetts,01040,East,Furniture,Bookcases,Bush Mission Pointe Library,5,301.96,2,60.392,0.0,July
CA-2015-146255,OFF-BI-10000309,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",3,30.44,2,14.9156,0.0,March
CA-2015-146255,OFF-BI-10001765,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,3,69.28,2,33.2544,0.0,March
CA-2015-146255,TEC-AC-10004469,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,Technology,Accessories,Microsoft Sculpt Comfort Mouse,3,119.85,3,52.734,0.0,March
CA-2015-146255,TEC-PH-10001619,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,Technology,Phones,LG G3,3,587.97,3,170.5113,0.0,March
CA-2015-146262,FUR-BO-10004695,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,7,452.45,5,-244.323,0.5,January
CA-2015-146262,OFF-LA-10004544,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,Avery 505,7,23.68,2,8.88,0.2,January
CA-2015-146262,TEC-AC-10000109,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,7,89.584,2,4.4792,0.2,January
CA-2015-146262,TEC-MA-10000864,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,7,1188.0,9,-950.4,0.7,January
CA-2015-146262,TEC-PH-10002844,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,Speck Products Candyshell Flip Case,7,62.982,3,-14.6958,0.4,January
CA-2015-146290,OFF-AR-10001897,2015-05-04,2015-05-11,Standard Class,SV-20815,Stuart Van,Corporate,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,7,125.93,7,35.2604,0.0,May
CA-2015-146465,OFF-BI-10004528,2015-11-20,2015-11-24,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,4,24.192,9,7.56,0.2,November
CA-2015-146486,OFF-EN-10001509,2015-11-09,2015-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Envelopes,Poly String Tie Envelopes,5,12.24,6,5.7528,0.0,November
CA-2015-146486,OFF-ST-10002554,2015-11-09,2015-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Storage,Tennsco Industrial Shelving,5,244.55,5,4.891,0.0,November
CA-2015-146486,TEC-AC-10002018,2015-11-09,2015-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,5,13.98,2,6.0114,0.0,November
CA-2015-146486,TEC-AC-10002637,2015-11-09,2015-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),5,899.95,5,53.997,0.0,November
CA-2015-146563,FUR-TA-10001768,2015-08-24,2015-08-28,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,Furniture,Tables,Hon Racetrack Conference Tables,4,918.785,5,-118.1295,0.3,August
CA-2015-146563,OFF-BI-10003981,2015-08-24,2015-08-28,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",4,2.724,3,-4.2222,0.8,August
CA-2015-146563,OFF-ST-10001490,2015-08-24,2015-08-28,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",4,999.432,7,124.929,0.2,August
CA-2015-146563,OFF-ST-10001511,2015-08-24,2015-08-28,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,4,724.08,14,-135.765,0.2,August
CA-2015-146675,TEC-AC-10004396,2015-04-16,2015-04-20,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Accessories,Logitech Keyboard K120,4,43.56,3,-4.9005,0.2,April
CA-2015-146675,TEC-CO-10001766,2015-04-16,2015-04-20,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Copiers,Canon PC940 Copier,4,1439.968,4,485.9892,0.2,April
CA-2015-146696,OFF-BI-10002432,2015-12-14,2015-12-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,5,8.096,2,2.7324,0.2,December
CA-2015-146829,OFF-BI-10004022,2015-03-10,2015-03-10,Same Day,TS-21340,Toby Swindell,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0,1.112,2,-1.8904,0.8,March
CA-2015-146948,FUR-CH-10004853,2015-07-16,2015-07-20,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215,East,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",4,150.98,1,43.7842,0.0,July
CA-2015-146948,OFF-EN-10000483,2015-07-16,2015-07-20,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215,East,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",4,137.25,9,63.135,0.0,July
CA-2015-146948,OFF-FA-10001332,2015-07-16,2015-07-20,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215,East,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",4,11.52,4,5.4144,0.0,July
CA-2015-147011,OFF-AR-10002399,2015-06-18,2015-06-22,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Miami,Florida,33178,South,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4,13.632,4,3.5784,0.2,June
CA-2015-147102,TEC-AC-10000682,2015-09-19,2015-09-26,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Columbus,Georgia,31907,South,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,7,66.36,4,23.226,0.0,September
CA-2015-147501,OFF-BI-10002003,2015-08-02,2015-08-06,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,4,6.368,2,2.1492,0.2,August
CA-2015-147501,TEC-MA-10001972,2015-08-02,2015-08-06,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,98105,West,Technology,Machines,Okidata C331dn Printer,4,558.4,2,41.88,0.2,August
